,DEPARTAMENTO,MUNICIPIO,CULTIVO,PERIODO,Área Sembrada(ha),Área Cosechada(ha),Producción(t),Rendimiento(t/ha)
1191,30,506,3,3,100,76,213,2.8
1192,30,867,3,3,0,0,0,0.0
1193,31,638,3,3,155,98,192,2.0
1194,31,430,3,3,70,55,138,2.5
1195,31,236,3,3,52,0,0,0.0
1196,31,796,3,3,33,23,55,2.4
1197,1,635,4,4,150,150,4200,28.0
1198,1,435,4,4,22,22,726,33.0
1199,1,0,4,4,0,25,625,25.0
1200,1,687,4,4,0,54,1350,25.0
1201,3,698,4,4,0,50,150,3.0
1202,4,737,4,4,0,1900,2700,1.4
1203,6,414,4,4,0,25,250,10.0
1204,10,275,4,4,56,0,0,0.0
1205,10,717,4,4,35,0,0,0.0
1206,10,342,4,4,30,0,0,0.0
1207,10,185,4,4,0,60,1800,30.0
1208,13,194,4,4,350,0,0,0.0
1209,13,588,4,4,200,190,5700,30.0
1210,13,532,4,4,100,100,4000,40.0
1211,13,679,4,4,55,0,0,0.0
1212,13,338,4,4,30,0,0,0.0
1213,13,8,4,4,4,37,1147,31.0
1214,13,958,4,4,0,3,120,40.0
1215,19,354,4,4,15,0,0,0.0
1216,26,145,4,4,8,0,0,0.0
1217,26,172,4,4,0,7,56,8.0
1218,26,357,4,4,0,15,75,5.0
1219,26,278,4,4,0,37,740,20.0
1220,28,62,4,4,250,0,0,0.0
1221,28,488,4,4,45,40,1200,30.0
1222,28,937,4,4,37,0,0,0.0
1223,28,381,4,4,30,15,105,7.0
1224,29,99,4,4,18,0,0,0.0
1225,29,41,4,4,12,13,507,39.0
1226,29,17,4,4,8,0,0,0.0
1227,29,924,4,4,8,0,0,0.0
1228,29,305,4,4,8,45,1800,40.0
1229,1,635,4,5,150,150,4200,28.0
1230,1,435,4,5,22,22,726,33.0
1231,10,185,4,5,300,0,0,0.0
1232,10,275,4,5,74,56,168,3.0
1233,10,426,4,5,25,0,0,0.0
1234,10,717,4,5,0,35,175,5.0
1235,10,342,4,5,0,30,225,7.5
1236,13,588,4,5,180,200,5800,29.0
1237,13,532,4,5,100,100,4000,40.0
1238,13,679,4,5,55,55,1100,20.0
1239,13,8,4,5,37,4,70,20.0
1240,13,338,4,5,30,20,400,20.0
1241,13,194,4,5,0,350,10500,30.0
1242,19,235,4,5,90,0,0,0.0
1243,19,354,4,5,45,15,450,30.0
1244,26,145,4,5,0,8,200,25.0
1245,28,62,4,5,150,250,7500,30.0
1246,28,488,4,5,45,42,1050,25.0
1247,28,381,4,5,25,28,364,13.0
1248,28,937,4,5,0,37,1295,35.0
1249,29,305,4,5,30,8,300,40.0
1250,29,99,4,5,14,18,324,18.0
1251,29,924,4,5,12,5,175,35.0
1252,29,41,4,5,12,12,480,40.0
1253,29,17,4,5,8,8,338,45.0
1254,0,648,3,4,7,30,54,1.8
1255,1,917,3,4,2200,1400,2100,1.5
1256,1,149,3,4,900,650,1365,2.1
1257,1,55,3,4,850,1000,2000,2.0
1258,1,44,3,4,671,715,1073,1.5
1259,1,674,3,4,600,405,446,1.1
1260,1,977,3,4,600,472,850,1.8
1261,1,392,3,4,560,0,0,0.0
1262,1,929,3,4,550,300,600,2.0
1263,1,771,3,4,515,2915,4664,1.6
1264,1,536,3,4,513,584,1460,2.5
1265,1,243,3,4,500,500,250,0.5
1266,1,868,3,4,420,130,260,2.0
1267,1,535,3,4,401,60,138,2.3
1268,1,777,3,4,400,600,900,1.5
1269,1,254,3,4,385,285,371,1.3
1270,1,146,3,4,383,240,216,0.9
1271,1,159,3,4,300,300,450,1.5
1272,1,836,3,4,250,200,500,2.5
1273,1,984,3,4,180,198,198,1.0
1274,1,30,3,4,150,0,0,0.0
1275,1,210,3,4,150,25,44,1.8
1276,1,529,3,4,134,118,118,1.0
1277,1,699,3,4,120,28,14,0.5
1278,1,160,3,4,118,59,71,1.2
1279,1,119,3,4,103,20,18,0.9
1280,1,0,3,4,100,45,90,2.0
1281,1,951,3,4,97,8,6,0.7
1282,1,175,3,4,85,85,102,1.2
1283,1,252,3,4,80,30,30,1.0
1284,1,39,3,4,80,30,36,1.2
1285,1,930,3,4,80,80,128,1.6
1286,1,812,3,4,70,9,11,1.2
1287,1,769,3,4,66,70,133,1.9
1288,1,687,3,4,60,0,0,0.0
1289,1,897,3,4,45,0,0,0.0
1290,1,655,3,4,45,20,24,1.2
1291,1,774,3,4,45,30,30,1.0
1292,1,934,3,4,42,0,0,0.0
1293,1,799,3,4,36,33,66,2.0
1294,1,711,3,4,35,0,0,0.0
1295,1,451,3,4,34,10,11,1.2
1296,1,35,3,4,30,8,6,0.8
1297,1,718,3,4,30,10,11,1.1
1298,1,376,3,4,30,18,18,1.0
1299,1,314,3,4,30,20,20,1.0
1300,1,203,3,4,30,70,70,1.0
1301,1,486,3,4,30,400,1000,2.5
1302,1,435,3,4,29,0,0,0.0
1303,1,36,3,4,28,0,0,0.0
1304,1,976,3,4,28,5,6,1.1
1305,1,530,3,4,28,17,19,1.1
1306,1,75,3,4,28,26,26,1.0
1307,1,111,3,4,25,7,7,1.0
1308,1,341,3,4,25,24,24,1.0
1309,1,975,3,4,23,10,14,1.4
1310,1,144,3,4,23,22,26,1.2
1311,1,29,3,4,22,10,9,0.9
1312,1,200,3,4,21,16,16,1.0
1313,1,532,3,4,20,4,4,1.0
1314,1,2,3,4,20,8,6,0.8
1315,1,647,3,4,20,14,15,1.1
1316,1,466,3,4,20,20,16,0.8
1317,1,756,3,4,20,31,31,1.0
1318,1,805,3,4,20,17,48,2.8
1319,1,102,3,4,20,60,60,1.0
1320,1,870,3,4,15,0,0,0.0
1321,1,944,3,4,15,0,0,0.0
1322,1,143,3,4,15,25,25,1.0
1323,1,37,3,4,15,12,26,2.2
1324,1,892,3,4,14,5,7,1.3
1325,1,42,3,4,13,0,0,0.0
1326,1,91,3,4,12,0,0,0.0
1327,1,337,3,4,12,0,0,0.0
1328,1,599,3,4,12,10,7,0.7
1329,1,630,3,4,12,6,15,2.5
1330,1,783,3,4,10,9,23,2.5
1331,1,350,3,4,9,1,2,1.5
1332,1,974,3,4,9,10,6,0.6
1333,1,793,3,4,9,9,10,1.1
1334,1,396,3,4,8,4,8,2.0
1335,1,58,3,4,8,7,18,2.5
1336,1,312,3,4,7,3,3,1.1
1337,1,735,3,4,6,5,5,1.0
1338,1,555,3,4,6,4,4,1.0
1339,1,93,3,4,5,0,0,0.0
1340,1,727,3,4,5,5,5,1.0
1341,1,133,3,4,5,5,6,1.1
1342,1,941,3,4,4,4,6,1.4
1343,1,416,3,4,4,4,10,2.5
1344,1,248,3,4,3,0,0,0.0
1345,1,940,3,4,3,3,5,1.5
1346,1,127,3,4,2,1,1,1.0
1347,1,339,3,4,2,2,4,2.0
1348,1,360,3,4,1,2,2,0.9
1349,1,751,3,4,0,500,500,1.0
1350,1,115,3,4,0,790,948,1.2
1351,2,863,3,4,2000,2000,2600,1.3
1352,2,51,3,4,1500,1320,1980,1.5
1353,2,807,3,4,1000,800,1200,1.5
1354,2,309,3,4,800,1040,1872,1.8
1355,2,229,3,4,0,30,33,1.1
1356,2,651,3,4,0,70,84,1.2
1357,2,50,3,4,0,2680,2948,1.1
1358,3,621,3,4,1750,1400,3500,2.5
1359,3,676,3,4,864,730,1460,2.0
1360,3,477,3,4,550,390,819,2.1
1361,3,932,3,4,357,248,372,1.5
1362,3,463,3,4,185,150,120,0.8
1363,3,804,3,4,160,23,45,2.0
1364,3,845,3,4,139,13,31,2.5
1365,3,326,3,4,125,25,25,1.0
1366,3,72,3,4,120,15,23,1.5
1367,3,475,3,4,100,50,50,1.0
1368,3,138,3,4,66,0,0,0.0
1369,3,620,3,4,60,15,30,2.0
1370,3,611,3,4,52,45,68,1.5
1371,3,402,3,4,48,0,0,0.0
1372,3,699,3,4,40,25,35,1.4
1373,3,698,3,4,20,0,0,0.0
1374,3,788,3,4,14,50,125,2.5
1375,3,833,3,4,4,23,18,0.8
1376,3,578,3,4,0,10,14,1.4
1377,4,6,3,4,2500,1300,2600,2.0
1378,4,471,3,4,2500,3000,3900,1.3
1379,4,961,3,4,2400,700,840,1.2
1380,4,753,3,4,2200,4250,8240,1.9
1381,4,822,3,4,2000,1000,2000,2.0
1382,4,517,3,4,1900,800,1600,2.0
1383,4,733,3,4,1500,550,550,1.0
1384,4,610,3,4,1500,1100,1650,1.5
1385,4,273,3,4,1500,1400,2100,1.5
1386,4,469,3,4,1200,1300,1950,1.5
1387,4,522,3,4,1100,2222,4044,1.8
1388,4,737,3,4,950,1500,3300,2.2
1389,4,485,3,4,950,3000,7500,2.5
1390,4,795,3,4,900,500,1000,2.0
1391,4,767,3,4,850,850,1275,1.5
1392,4,125,3,4,800,800,1000,1.3
1393,4,60,3,4,700,1646,1778,1.1
1394,4,762,3,4,600,150,225,1.5
1395,4,673,3,4,600,450,675,1.5
1396,4,57,3,4,600,700,1050,1.5
1397,4,260,3,4,550,900,1350,1.5
1398,4,63,3,4,525,266,253,1.0
1399,4,738,3,4,500,550,1375,2.5
1400,4,981,3,4,450,500,500,1.0
1401,4,683,3,4,450,750,1875,2.5
1402,4,511,3,4,425,146,212,1.5
1403,4,916,3,4,420,130,180,1.4
1404,4,785,3,4,400,40,60,1.5
1405,4,139,3,4,400,158,291,1.8
1406,4,891,3,4,400,200,400,2.0
1407,4,80,3,4,400,300,450,1.5
1408,4,860,3,4,301,223,371,1.7
1409,4,791,3,4,290,40,40,1.0
1410,4,195,3,4,290,260,390,1.5
1411,4,484,3,4,253,140,162,1.2
1412,4,202,3,4,250,75,81,1.1
1413,4,915,3,4,250,120,180,1.5
1414,4,372,3,4,225,80,120,1.5
1415,4,278,3,4,140,60,90,1.5
1416,4,734,3,4,140,70,105,1.5
1417,4,27,3,4,120,100,150,1.5
1418,4,544,3,4,80,280,420,1.5
1419,4,730,3,4,70,70,105,1.5
1420,4,838,3,4,60,60,60,1.0
1421,4,153,3,4,20,20,20,1.0
1422,4,219,3,4,0,400,320,0.8
1423,5,882,3,4,280,90,153,1.7
1424,5,514,3,4,260,250,250,1.0
1425,5,857,3,4,220,0,0,0.0
1426,5,95,3,4,220,150,75,0.5
1427,5,841,3,4,215,194,204,1.1
1428,5,890,3,4,200,0,0,0.0
1429,5,409,3,4,170,5,7,1.5
1430,5,758,3,4,153,149,188,1.3
1431,5,541,3,4,150,50,50,1.0
1432,5,593,3,4,140,130,182,1.4
1433,5,912,3,4,134,0,0,0.0
1434,5,332,3,4,132,15,21,1.4
1435,5,855,3,4,120,4,3,0.8
1436,5,226,3,4,120,65,38,0.6
1437,5,830,3,4,112,0,0,0.0
1438,5,835,3,4,105,55,83,1.5
1439,5,670,3,4,100,0,0,0.0
1440,5,702,3,4,100,0,0,0.0
1441,5,827,3,4,100,20,30,1.5
1442,5,893,3,4,100,70,161,2.3
1443,5,127,3,4,95,0,0,0.0
1444,5,918,3,4,95,40,60,1.5
1445,5,183,3,4,90,0,0,0.0
1446,5,184,3,4,90,48,58,1.2
1447,5,303,3,4,85,0,0,0.0
1448,5,877,3,4,82,0,0,0.0
1449,5,464,3,4,80,0,0,0.0
1450,5,186,3,4,80,20,20,1.0
1451,5,397,3,4,80,40,80,2.0
1452,5,871,3,4,75,0,0,0.0
1453,5,968,3,4,70,0,0,0.0
1454,5,789,3,4,68,59,88,1.5
1455,5,250,3,4,65,0,0,0.0
1456,5,23,3,4,63,0,0,0.0
1457,5,768,3,4,60,0,0,0.0
1458,5,346,3,4,55,0,0,0.0
1459,5,442,3,4,55,0,0,0.0
1460,5,828,3,4,50,0,0,0.0
1461,5,526,3,4,50,25,13,0.5
1462,5,563,3,4,50,30,54,1.8
1463,5,218,3,4,50,45,81,1.8
1464,5,671,3,4,48,0,0,0.0
1465,5,883,3,4,48,0,0,0.0
1466,5,925,3,4,48,0,0,0.0
1467,5,487,3,4,47,17,17,1.0
1468,5,763,3,4,45,0,0,0.0
1469,5,573,3,4,43,0,0,0.0
1470,5,362,3,4,42,13,21,1.6
1471,5,794,3,4,41,0,0,0.0
1472,5,112,3,4,40,0,0,0.0
1473,5,208,3,4,40,0,0,0.0
1474,5,369,3,4,40,0,0,0.0
1475,5,547,3,4,40,0,0,0.0
1476,5,831,3,4,40,0,0,0.0
1477,5,896,3,4,40,0,0,0.0
1478,5,919,3,4,40,8,16,2.0
1479,5,136,3,4,40,20,10,0.5
1480,5,323,3,4,40,20,40,2.0
1481,5,667,3,4,40,25,50,2.0
1482,5,743,3,4,40,30,60,2.0
1483,5,636,3,4,40,193,483,2.5
1484,5,367,3,4,39,0,0,0.0
1485,5,189,3,4,37,35,70,2.0
1486,5,300,3,4,32,0,0,0.0
1487,5,797,3,4,30,0,0,0.0
1488,5,190,3,4,30,5,4,0.8
1489,5,810,3,4,30,28,14,0.5
1490,5,503,3,4,30,20,24,1.2
1491,5,913,3,4,30,18,36,2.0
1492,5,531,3,4,30,24,50,2.1
1493,5,595,3,4,30,30,45,1.5
1494,5,765,3,4,30,350,613,1.8
1495,5,331,3,4,28,0,0,0.0
1496,5,187,3,4,28,26,52,2.0
1497,5,694,3,4,26,28,56,2.0
1498,5,223,3,4,25,0,0,0.0
1499,5,271,3,4,25,8,8,1.0
1500,5,712,3,4,25,30,38,1.3
1501,5,92,3,4,23,0,0,0.0
1502,5,512,3,4,20,0,0,0.0
1503,5,612,3,4,20,0,0,0.0
1504,5,800,3,4,20,0,0,0.0
1505,5,569,3,4,20,20,26,1.3
1506,5,811,3,4,20,32,21,0.7
1507,5,231,3,4,20,50,90,1.8
1508,5,232,3,4,18,8,16,2.0
1509,5,732,3,4,18,15,23,1.5
1510,5,437,3,4,18,23,29,1.3
1511,5,90,3,4,16,8,8,1.0
1512,5,84,3,4,15,0,0,0.0
1513,5,954,3,4,15,0,0,0.0
1514,5,574,3,4,15,0,0,0.0
1515,5,889,3,4,15,9,5,0.5
1516,5,102,3,4,15,14,6,0.4
1517,5,856,3,4,15,10,20,2.0
1518,5,554,3,4,12,0,0,0.0
1519,5,901,3,4,12,0,0,0.0
1520,5,439,3,4,12,9,5,0.5
1521,5,101,3,4,12,10,11,1.2
1522,5,179,3,4,10,0,0,0.0
1523,5,586,3,4,10,0,0,0.0
1524,5,192,3,4,10,10,8,0.8
1525,5,56,3,4,10,10,20,2.0
1526,5,398,3,4,10,23,32,1.4
1527,5,565,3,4,9,5,4,0.8
1528,5,592,3,4,7,13,16,1.2
1529,5,265,3,4,5,0,0,0.0
1530,5,601,3,4,4,0,0,0.0
1531,5,920,3,4,1,14,11,0.8
1532,5,106,3,4,0,15,38,2.5
1533,5,842,3,4,0,125,225,1.8
1534,6,950,3,4,189,180,450,2.5
1535,6,48,3,4,40,35,37,1.1
1536,6,298,3,4,38,18,22,1.2
1537,6,414,3,4,30,0,0,0.0
1538,6,689,3,4,30,15,30,2.0
1539,6,11,3,4,30,19,34,1.8
1540,6,480,3,4,25,7,9,1.2
1541,6,40,3,4,25,29,44,1.5
1542,6,688,3,4,19,13,37,2.8
1543,6,741,3,4,15,7,9,1.4
1544,6,423,3,4,15,24,60,2.5
1545,6,482,3,4,10,5,6,1.2
1546,6,960,3,4,8,0,0,0.0
1547,6,492,3,4,8,25,28,1.1
1548,6,576,3,4,6,0,0,0.0
1549,6,707,3,4,6,4,9,2.2
1550,6,567,3,4,5,0,0,0.0
1551,6,970,3,4,5,2,4,2.0
1552,6,180,3,4,5,5,5,1.0
1553,6,852,3,4,4,4,7,1.8
1554,6,598,3,4,1,0,0,0.0
1555,6,489,3,4,0,10,5,0.5
1556,6,83,3,4,0,10,25,2.5
1557,7,779,3,4,4000,0,0,0.0
1558,7,154,3,4,1400,1000,1200,1.2
1559,7,502,3,4,320,220,385,1.8
1560,7,16,3,4,300,160,320,2.0
1561,7,240,3,4,240,125,150,1.2
1562,7,832,3,4,230,120,120,1.0
1563,7,85,3,4,200,200,200,1.0
1564,7,515,3,4,180,180,144,0.8
1565,7,940,3,4,150,140,140,1.0
1566,7,834,3,4,125,90,225,2.5
1567,7,745,3,4,86,74,185,2.5
1568,7,302,3,4,80,40,40,1.0
1569,7,268,3,4,40,26,26,1.0
1570,7,523,3,4,4,4,8,2.0
1571,8,12,3,4,400,0,0,0.0
1572,8,978,3,4,260,160,288,1.8
1573,8,759,3,4,180,265,597,2.3
1574,8,548,3,4,164,50,105,2.1
1575,8,521,3,4,135,120,180,1.5
1576,8,623,3,4,120,52,130,2.5
1577,8,961,3,4,103,80,168,2.1
1578,8,594,3,4,100,15,17,1.1
1579,8,374,3,4,80,30,37,1.2
1580,8,170,3,4,60,0,0,0.0
1581,8,672,3,4,50,0,0,0.0
